time,PVA Wandersleben / Gesamtertrag / Zaehleraenderung  [kWh],tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-01,117.928,6.7,3.7,10.7,0.1,0.0,213.4,32.4,66.6,1001.6,183.0
2018-02-01,69.272,2.3,-0.7,4.7,1.1,0.0,229.3,21.2,48.2,1001.1,229.0
2018-03-01,56.669,-8.8,-12.8,-4.3,0.0,0.0,66.7,19.1,43.9,1014.3,575.0
2018-04-01,30.26,3.1,0.6,6.1,2.5,0.0,284.4,17.3,38.2,1006.0,53.0
2018-05-01,24.557,9.3,4.1,13.4,0.0,0.0,230.4,27.4,61.9,1010.7,676.0
2018-06-01,44.135,20.3,15.8,24.3,0.0,0.0,220.9,15.8,39.6,1014.5,522.0
2018-07-01,7.206,16.1,10.0,21.3,0.0,0.0,68.1,13.0,41.0,1018.7,907.0
2018-08-01,10.623,24.4,19.4,31.1,4.2,0.0,3.0,10.1,27.7,1018.5,470.0
2018-09-01,25.985,14.2,5.4,20.5,0.0,0.0,355.4,10.1,35.3,1024.1,578.0
2018-10-01,74.845,6.9,2.5,13.7,1.2,0.0,269.8,17.6,51.8,1015.0,124.0
2018-11-01,53.762,5.6,1.4,9.3,0.0,0.0,145.8,8.3,32.0,1013.0,158.0
2018-12-01,9.876,5.2,2.8,7.9,0.0,0.0,218.6,18.7,41.0,1014.5,141.0
2018-01-13,17.549,0.6,-1.4,2.1,0.0,0.0,65.0,11.5,30.2,1027.6,0.0
2018-01-14,101.265,-0.4,-1.9,1.5,0.0,0.0,104.0,14.0,32.8,1025.0,74.0
2018-01-15,127.038,1.0,-1.8,3.8,0.8,0.0,179.6,28.1,63.4,1012.1,205.0
2018-01-16,60.973,2.9,0.2,6.2,6.9,0.0,226.8,30.6,74.2,993.1,88.0
2018-01-17,45.272,0.5,-0.4,1.4,2.4,10.0,246.7,32.8,67.0,998.2,84.0
2018-01-18,74.699,3.0,0.9,8.5,1.9,20.0,237.8,42.5,130.0,997.5,117.0
2018-01-19,45.216,0.6,-1.0,1.6,2.5,0.0,240.3,13.7,30.6,1006.8,7.0
2018-01-20,65.826,0.7,-1.1,1.7,0.1,20.0,192.0,13.3,34.2,1005.5,82.0
2018-01-21,0.154,-0.8,-3.0,0.3,10.1,120.0,307.0,11.9,26.3,1012.0,12.0
2018-01-22,3.211,0.8,-1.9,2.5,0.7,140.0,203.4,19.4,40.3,1010.4,0.0
2018-01-23,64.748,3.7,1.9,6.0,2.7,60.0,239.2,21.2,53.6,1021.3,2.0
2018-01-24,116.65,8.2,5.8,10.7,0.0,0.0,216.3,31.3,61.6,1017.8,99.0
2018-01-25,45.4,8.4,6.9,10.0,1.8,0.0,206.0,24.1,57.6,1013.2,0.0
2018-01-26,38.414,5.7,3.9,7.3,1.8,0.0,258.6,8.6,19.8,1017.8,0.0
2018-01-27,166.862,3.8,0.3,7.0,0.0,0.0,244.9,11.5,55.4,1029.6,217.0
2018-01-28,100.327,6.1,4.5,7.9,0.0,0.0,231.6,35.6,69.1,1028.2,1.0
2018-01-29,75.286,8.0,5.1,9.5,0.0,0.0,239.6,38.9,75.2,1023.2,35.0
2018-01-30,214.527,3.0,0.6,5.9,0.2,0.0,251.7,19.8,54.0,1026.9,383.0
2018-01-31,93.131,5.8,1.7,8.2,0.4,0.0,203.8,27.0,60.5,1008.5,33.0
2018-01-02,185.907,3.4,1.4,5.4,2.1,0.0,236.8,24.8,51.5,1007.6,74.0
2018-02-02,63.994,1.1,-1.5,3.5,0.1,0.0,217.4,22.3,44.3,1003.6,81.0
2018-03-02,93.139,-8.5,-12.7,-3.6,0.0,0.0,59.6,15.1,38.9,1003.5,305.0
2018-04-02,1.893,6.4,-0.9,11.5,0.0,0.0,215.6,16.2,36.0,1009.2,460.0
2018-05-02,2.18,8.8,1.1,14.5,0.0,0.0,81.7,8.6,31.7,1013.3,98.0
2018-06-02,9.333,17.4,14.4,20.9,0.2,0.0,262.8,15.1,33.8,1017.0,119.0
2018-07-02,66.223,16.9,7.0,23.4,0.0,0.0,45.2,9.7,31.3,1017.0,906.0
2018-08-02,161.379,22.8,16.3,27.1,16.2,0.0,53.3,10.1,80.3,1021.3,503.0
2018-09-02,81.823,13.7,12.5,14.5,1.6,0.0,26.0,11.2,32.8,1023.2,0.0
2018-10-02,136.701,6.8,2.4,10.4,0.4,0.0,239.5,28.1,60.5,1017.8,14.0
2018-11-02,76.312,8.9,6.1,12.7,0.0,0.0,233.2,14.4,46.4,1021.6,285.0
2018-12-02,106.57,8.5,5.9,11.7,0.4,0.0,210.0,27.0,51.1,1003.0,0.0
2018-02-13,282.385,-1.2,-4.6,3.1,0.0,10.0,198.4,13.7,25.2,1016.2,503.0
2018-02-14,293.919,-2.3,-7.4,3.1,0.0,0.0,155.6,10.8,25.6,1019.4,528.0
2018-02-15,46.684,0.0,-3.3,2.3,0.5,0.0,183.6,21.2,50.0,1017.1,0.0
2018-02-16,202.652,1.3,-2.5,5.3,0.0,0.0,243.3,17.6,43.2,1024.4,365.0
2018-02-17,94.626,-1.1,-3.5,1.2,0.0,0.0,46.4,8.6,21.6,1024.7,0.0
2018-02-18,172.73,0.3,-2.4,4.0,0.0,0.0,165.5,8.3,21.6,1027.4,208.0
2018-02-19,145.998,-1.3,-3.9,1.4,0.0,0.0,173.0,9.0,20.5,1021.1,51.0
2018-02-20,76.86,-2.5,-5.1,-1.3,0.0,0.0,26.2,6.1,19.4,1018.8,25.0
2018-02-21,212.409,-2.7,-5.9,0.5,0.0,0.0,37.2,10.8,27.0,1024.0,376.0
2018-02-22,275.217,-2.9,-5.7,1.1,0.0,0.0,53.8,14.8,44.3,1023.7,377.0
2018-02-23,296.001,-5.3,-8.1,-1.7,0.0,0.0,55.0,14.8,38.5,1024.0,545.0
2018-02-24,168.096,-5.7,-9.5,-0.8,0.0,0.0,62.1,15.8,45.7,1027.6,278.0
2018-02-25,310.466,-8.0,-11.2,-4.4,0.0,0.0,54.2,14.0,38.9,1030.1,505.0
2018-02-26,98.846,-8.2,-10.4,-6.1,0.2,0.0,43.3,14.8,40.7,1026.9,72.0
2018-02-27,304.496,-9.9,-14.6,-5.3,0.0,0.0,44.6,13.3,34.6,1022.0,576.0
2018-02-28,133.415,-11.0,-14.1,-7.7,0.0,0.0,62.5,15.5,37.4,1023.5,32.0
2018-01-03,332.95,5.5,3.5,8.6,7.1,0.0,227.4,45.4,90.0,992.6,77.0
2018-02-03,237.182,0.9,-0.9,2.0,0.3,0.0,259.7,13.7,29.5,1005.6,18.0
2018-03-03,36.055,-6.0,-8.5,-2.7,1.4,0.0,63.2,12.2,27.7,1002.4,37.0
2018-04-03,183.083,13.4,7.7,19.3,0.1,0.0,211.4,22.0,47.2,1003.1,393.0
2018-05-03,264.763,11.6,5.7,16.1,0.0,0.0,329.9,11.5,28.4,1015.0,229.0
2018-06-03,144.634,18.6,11.9,23.8,0.0,0.0,307.5,8.3,20.5,1016.9,606.0
2018-07-03,214.687,19.3,8.0,26.7,0.0,0.0,121.9,7.6,29.9,1016.1,902.0
2018-08-03,273.051,25.3,18.2,31.5,0.0,0.0,29.7,7.2,27.0,1019.7,796.0
2018-09-03,221.08,15.7,13.5,17.7,12.7,0.0,9.8,6.1,21.2,1016.8,0.0
2018-10-03,201.616,10.3,5.4,14.1,0.1,0.0,268.0,22.3,53.6,1021.8,216.0
2018-11-03,255.001,6.8,5.2,8.8,0.0,0.0,34.3,6.5,20.9,1028.0,16.0
2018-12-03,70.445,10.4,8.6,12.3,3.5,0.0,216.7,21.2,47.9,1001.3,132.0
2018-03-13,151.384,6.9,2.2,10.7,1.6,0.0,236.7,28.1,59.0,1001.0,199.0
2018-03-14,131.724,3.2,0.6,5.3,1.3,0.0,296.6,13.0,31.7,1011.3,5.0
2018-03-15,336.336,3.5,-1.6,9.7,0.0,0.0,85.1,15.5,38.5,1003.9,497.0
2018-03-16,12.946,-0.4,-3.8,1.9,15.3,10.0,48.3,15.8,37.1,1004.1,0.0
2018-03-17,11.069,-6.2,-7.4,-3.8,0.7,40.0,55.0,22.7,49.0,1009.5,0.0
2018-03-18,144.279,-6.0,-7.9,-4.2,0.0,50.0,64.2,27.0,59.8,1012.1,340.0
2018-03-19,338.391,-5.7,-9.2,-2.3,0.0,40.0,53.0,14.4,39.2,1014.0,623.0
2018-03-20,41.326,-4.6,-10.8,-0.3,1.8,20.0,285.2,16.6,45.4,1017.4,0.0
2018-03-21,416.25,-2.0,-9.0,3.4,0.0,20.0,259.4,11.2,20.9,1027.1,652.0
2018-03-22,132.339,0.7,-1.9,2.6,0.7,0.0,233.7,22.0,45.4,1015.3,0.0
2018-03-23,177.383,3.3,0.6,6.3,0.1,0.0,254.4,13.0,23.0,1007.2,7.0
2018-03-24,384.071,4.8,-0.7,9.4,0.0,0.0,93.5,9.7,32.4,1003.9,488.0
2018-03-25,403.768,4.3,-3.0,10.4,0.0,0.0,,7.9,21.6,1007.3,607.0
2018-03-26,100.511,4.6,1.6,8.5,0.1,0.0,281.4,9.7,28.4,1013.3,44.0
2018-03-27,245.489,4.1,-1.2,9.0,0.0,0.0,154.0,7.9,26.6,1013.1,316.0
2018-03-28,90.503,6.3,4.1,9.2,1.6,0.0,202.0,16.2,54.4,1002.0,0.0
2018-03-29,234.316,4.0,0.1,8.6,0.8,0.0,246.6,25.2,59.4,1005.2,153.0
2018-03-30,353.206,6.5,-0.2,12.7,0.0,0.0,131.8,13.3,36.4,1004.0,413.0
2018-03-31,85.296,4.0,2.4,6.2,12.1,0.0,349.3,11.9,28.4,998.8,7.0
2018-01-04,170.078,6.0,4.4,8.9,1.9,0.0,228.3,31.0,73.8,995.4,2.0
2018-02-04,395.41,-2.1,-4.8,0.1,4.9,30.0,27.1,13.3,27.4,1017.3,0.0
2018-03-04,312.302,-0.8,-7.5,6.4,0.2,0.0,46.4,9.4,25.6,1000.8,201.0
2018-04-04,362.536,13.4,7.4,20.7,3.3,0.0,203.5,20.2,83.2,1002.6,376.0
2018-05-04,211.811,10.9,7.5,14.7,0.0,0.0,45.7,10.4,28.1,1022.3,74.0
2018-06-04,497.992,19.9,12.8,25.5,0.0,0.0,355.2,8.3,27.7,1011.7,818.0
2018-07-04,484.445,21.9,9.3,29.6,0.0,0.0,250.3,9.7,30.2,1013.1,656.0
2018-08-04,469.345,26.0,18.4,32.1,0.0,0.0,348.3,7.6,26.3,1016.1,560.0
2018-09-04,315.415,19.1,13.4,25.2,0.0,0.0,29.1,7.6,22.7,1015.3,583.0
2018-10-04,433.608,9.3,2.4,15.1,0.0,0.0,240.8,11.2,21.2,1026.7,43.0
2018-11-04,222.83,7.4,6.0,9.1,0.0,0.0,28.8,6.5,11.9,1018.5,0.0
2018-12-04,323.217,5.1,-1.7,10.0,2.7,0.0,273.4,19.1,46.8,1016.8,225.0
2018-04-13,212.718,12.3,9.0,17.0,6.0,0.0,31.5,18.0,54.7,1004.9,68.0
2018-04-14,462.396,13.4,8.8,18.8,1.9,0.0,224.4,19.4,43.2,1016.8,540.0
2018-04-15,384.822,13.9,7.8,18.8,0.0,0.0,38.1,7.9,19.4,1012.5,446.0
2018-04-16,159.147,13.2,10.3,16.4,0.6,0.0,309.6,7.6,21.2,1013.9,28.0
2018-04-17,455.623,13.2,7.5,18.6,0.0,0.0,129.4,7.9,,1025.2,515.0
2018-04-18,482.329,16.0,7.7,22.2,0.0,0.0,119.0,9.9,,1030.7,763.0
2018-04-19,488.762,17.1,8.0,23.6,0.0,0.0,88.2,9.8,29.9,1029.0,765.0
2018-04-20,475.129,18.5,9.7,25.3,0.0,0.0,143.9,7.6,16.9,1022.7,766.0
2018-04-21,419.599,16.8,10.3,22.6,0.0,0.0,3.5,8.3,25.9,1019.1,714.0
2018-04-22,388.842,17.4,10.1,25.5,0.0,0.0,172.5,9.0,32.0,1013.8,610.0
2018-04-23,273.681,15.8,9.1,21.1,0.3,0.0,261.3,15.1,41.4,1012.9,247.0
2018-04-24,320.327,13.2,7.2,17.2,0.0,0.0,227.7,18.0,40.0,1014.6,252.0
2018-04-25,282.179,12.7,7.3,17.3,4.2,0.0,231.9,22.7,64.1,1009.6,299.0
2018-04-26,350.965,8.7,5.7,12.2,0.7,0.0,256.5,19.8,56.5,1015.1,379.0
2018-04-27,444.835,10.8,3.8,16.9,0.0,0.0,160.8,10.4,33.8,1012.7,637.0
2018-04-28,455.208,13.3,5.0,19.9,0.1,0.0,230.3,15.8,45.4,1010.7,548.0
2018-04-29,471.617,15.8,9.7,21.8,4.4,0.0,71.3,10.8,30.6,1007.1,628.0
2018-04-30,372.269,14.0,10.4,17.6,0.0,0.0,224.2,24.1,60.5,1001.3,456.0
2018-01-05,439.396,6.6,3.9,8.6,0.2,0.0,230.5,29.9,76.3,997.8,15.0
2018-02-05,307.708,-4.1,-6.6,-2.0,0.0,30.0,72.4,9.0,28.4,1027.0,12.0
2018-03-05,277.345,5.2,-0.4,9.8,0.0,0.0,178.7,13.7,39.2,996.8,380.0
2018-04-05,320.515,7.5,0.0,12.2,5.6,0.0,241.1,26.6,60.1,1010.6,163.0
2018-05-05,528.216,12.2,5.2,18.1,0.0,0.0,47.2,12.2,39.6,1025.1,827.0
2018-06-05,534.062,17.4,14.2,22.1,0.0,0.0,23.7,7.9,25.9,1012.1,362.0
2018-07-05,525.673,21.8,15.4,29.9,3.3,0.0,249.6,15.8,47.5,1011.0,694.0
2018-08-05,512.916,21.7,16.0,26.3,0.0,0.0,360.0,10.1,28.1,1019.1,372.0
2018-09-05,440.33,18.8,12.7,24.6,0.0,0.0,59.8,6.8,27.4,1016.4,683.0
2018-10-05,266.848,12.8,4.5,19.9,0.0,0.0,154.3,11.2,26.6,1020.1,615.0
2018-11-05,375.499,8.2,3.0,10.9,0.0,0.0,44.6,5.8,15.8,1010.5,63.0
2018-12-05,491.373,1.8,-2.2,5.7,0.0,0.0,174.8,15.1,33.5,1025.6,315.0
2018-05-13,444.789,18.3,12.6,24.5,0.4,0.0,45.5,11.2,43.9,1009.2,738.0
2018-05-14,541.441,17.4,11.6,23.5,0.0,0.0,40.5,15.1,47.5,1010.1,851.0
2018-05-15,307.741,13.0,8.8,19.2,8.2,0.0,18.5,11.5,38.9,1013.4,282.0
2018-05-16,261.598,13.7,10.6,16.9,3.4,0.0,356.8,9.7,29.5,1012.8,175.0
2018-05-17,493.371,12.8,8.8,16.4,0.0,0.0,295.4,20.2,38.2,1015.7,671.0
2018-05-18,216.241,10.1,7.9,12.5,0.0,0.0,305.6,11.2,26.6,1020.0,11.0
2018-05-19,344.475,12.1,8.6,16.0,0.0,0.0,42.5,6.8,23.0,1021.2,311.0
2018-05-20,553.381,14.8,8.3,20.5,0.0,0.0,41.8,11.2,39.6,1021.8,859.0
2018-05-21,549.142,16.0,9.7,21.7,0.0,0.0,55.9,13.0,45.0,1016.9,869.0
2018-05-22,509.325,17.3,10.5,23.3,0.0,0.0,35.0,9.4,30.2,1013.0,715.0
2018-05-23,330.731,17.5,12.0,23.8,4.1,0.0,41.5,13.3,47.9,1018.0,521.0
2018-05-24,108.662,14.8,13.3,16.4,20.9,0.0,53.8,10.4,26.3,1019.6,0.0
2018-05-25,357.893,17.4,13.4,21.8,0.0,0.0,62.2,6.5,25.9,1018.8,261.0
2018-05-26,481.405,19.2,11.4,24.9,0.0,0.0,76.0,7.2,27.7,1020.3,779.0
2018-05-27,410.593,18.8,12.9,23.9,1.1,0.0,60.5,7.6,27.4,1018.9,450.0
2018-05-28,516.199,21.5,13.5,27.3,0.0,0.0,81.8,9.0,27.7,1016.9,852.0
2018-05-29,328.898,22.0,16.4,26.8,0.0,0.0,69.5,10.1,45.4,1012.5,407.0
2018-05-30,383.299,20.5,15.9,24.4,1.5,0.0,324.7,7.9,20.2,1013.7,420.0
2018-05-31,407.081,21.6,15.1,26.5,0.1,0.0,13.3,6.5,24.1,1013.4,519.0
2018-01-06,472.904,5.9,3.7,7.8,4.0,0.0,199.9,10.4,33.5,1008.4,33.0
2018-02-06,202.208,-6.0,-10.0,-3.3,0.0,30.0,48.5,6.8,18.7,1017.6,156.0
2018-03-06,456.851,0.3,-3.3,3.2,0.0,0.0,54.6,7.2,19.1,992.7,0.0
2018-04-06,539.987,5.7,-2.0,12.7,0.0,0.0,134.8,11.5,36.4,1022.5,725.0
2018-05-06,315.516,14.1,6.3,19.7,0.0,0.0,61.4,10.8,38.2,1024.4,832.0
2018-06-06,541.971,19.3,12.2,24.9,0.0,0.0,64.3,10.8,33.5,1013.5,838.0
2018-07-06,339.153,18.0,12.5,22.4,0.0,0.0,297.6,14.8,38.2,1016.9,590.0
2018-08-06,428.66,22.1,11.8,29.5,0.0,0.0,99.9,7.9,24.8,1016.8,826.0
2018-09-06,414.728,18.7,13.8,26.2,6.9,0.0,88.7,7.2,52.2,1011.2,337.0
2018-10-06,396.208,16.3,8.9,24.1,0.0,0.0,194.1,14.8,37.4,1010.6,414.0
2018-11-06,136.143,7.9,1.7,11.1,0.0,0.0,127.3,8.6,22.7,1009.5,403.0
2018-12-06,259.15,6.7,3.6,10.2,0.5,0.0,211.1,22.7,42.5,1016.8,10.0
2018-06-13,248.142,13.2,11.7,14.9,0.0,0.0,318.7,14.0,31.3,1013.3,22.0
2018-06-14,529.448,15.4,11.6,21.2,0.0,0.0,255.1,10.4,42.8,1015.3,600.0
2018-06-15,255.561,16.7,12.4,19.7,0.0,0.0,236.8,6.8,20.2,1016.5,89.0
2018-06-16,354.584,19.8,15.7,24.5,0.0,0.0,213.3,7.2,20.9,1014.8,179.0
2018-06-17,371.777,17.7,12.7,22.0,0.0,0.0,257.2,13.7,40.0,1016.0,339.0
2018-06-18,436.596,17.4,13.3,22.1,0.0,0.0,262.9,15.5,36.7,1020.2,445.0
2018-06-19,332.209,18.7,13.8,22.2,0.0,0.0,263.6,14.4,36.7,1022.0,207.0
2018-06-20,486.378,21.3,12.7,28.4,0.0,0.0,240.7,9.0,29.5,1019.6,758.0
2018-06-21,427.864,17.0,8.5,25.2,0.5,0.0,258.4,22.0,65.5,1014.8,672.0
2018-06-22,284.662,10.4,6.6,15.2,2.6,0.0,268.2,24.1,54.4,1021.0,192.0
2018-06-23,161.324,10.6,7.3,13.2,0.5,0.0,266.3,15.8,41.0,1023.1,11.0
2018-06-24,312.998,13.0,10.3,16.9,0.0,0.0,291.9,14.8,36.0,1020.4,122.0
2018-06-25,371.241,14.9,11.4,19.9,1.3,0.0,294.6,12.6,35.6,1021.3,211.0
2018-06-26,412.827,17.1,12.8,22.9,0.2,0.0,349.2,9.0,32.4,1022.5,445.0
2018-06-27,480.956,17.9,13.4,22.4,0.0,0.0,30.4,12.6,34.9,1023.0,750.0
2018-06-28,344.669,19.6,12.8,26.8,0.0,0.0,34.5,13.3,49.3,1019.7,466.0
2018-06-29,539.011,22.5,16.3,29.0,0.0,0.0,13.3,12.6,33.8,1015.2,796.0
2018-06-30,581.504,17.5,12.3,22.5,0.0,0.0,48.1,14.8,43.2,1017.1,795.0
2018-01-07,589.171,1.3,0.1,3.8,9.4,0.0,49.2,18.4,40.3,1024.5,0.0
2018-02-07,572.762,-4.1,-8.4,-1.2,0.0,20.0,39.9,5.8,15.8,1015.7,400.0
2018-03-07,558.561,3.4,-1.6,9.9,0.0,0.0,222.4,19.1,54.4,994.5,146.0
2018-04-07,437.922,12.2,2.8,22.8,0.0,0.0,104.7,11.5,32.0,1014.3,728.0
2018-05-07,419.174,15.5,6.7,21.5,0.0,0.0,61.8,10.8,37.4,1019.9,835.0
2018-06-07,516.912,19.4,13.2,26.5,0.0,0.0,30.8,9.7,41.4,1014.2,375.0
2018-07-07,577.796,17.7,8.9,24.9,0.0,0.0,299.7,15.5,39.2,1020.6,867.0
2018-08-07,482.662,26.8,16.0,34.7,0.0,0.0,189.2,13.0,43.6,1010.3,540.0
2018-09-07,539.979,16.2,10.9,22.6,1.8,0.0,257.6,14.8,48.2,1012.8,245.0
2018-10-07,287.607,11.2,6.8,15.1,0.0,0.0,333.6,11.5,27.7,1016.5,39.0
2018-11-07,247.084,9.3,4.3,15.1,0.0,0.0,210.4,9.7,23.8,1011.7,477.0
2018-12-07,281.13,10.1,4.5,11.4,1.2,0.0,221.2,31.7,85.0,1006.8,0.0
2018-07-13,526.877,20.2,12.5,27.2,0.0,0.0,291.7,14.4,33.8,1017.8,779.0
2018-07-14,501.125,20.0,11.8,27.2,0.0,0.0,322.0,7.9,25.2,1017.9,720.0
2018-07-15,525.16,20.2,13.6,26.3,0.0,0.0,39.1,9.4,30.2,1015.6,832.0
2018-07-16,336.74,19.8,13.9,25.5,0.0,0.0,68.5,9.7,29.2,1012.9,528.0
2018-07-17,535.472,22.2,12.2,30.0,0.0,0.0,266.1,16.6,43.6,1012.0,835.0
2018-07-18,519.871,21.1,15.5,26.3,0.0,0.0,300.7,16.2,42.8,1015.6,724.0
2018-07-19,541.941,20.0,10.2,27.2,0.0,0.0,340.8,8.6,29.5,1016.6,875.0
2018-07-20,467.099,21.8,10.8,29.1,0.0,0.0,20.1,7.2,24.5,1012.8,738.0
2018-07-21,157.539,19.0,16.2,23.6,1.5,0.0,331.5,10.1,29.5,1011.1,150.0
2018-07-22,152.169,18.3,15.8,23.0,4.3,0.0,228.9,10.8,20.9,1013.6,95.0
2018-07-23,454.156,22.1,14.4,29.1,0.0,0.0,265.3,9.0,27.7,1015.4,669.0
2018-07-24,512.036,23.9,14.2,30.9,0.0,0.0,78.3,7.6,29.9,1014.2,863.0
2018-07-25,472.956,25.8,16.2,32.5,0.0,0.0,44.5,8.6,33.8,1013.8,746.0
2018-07-26,496.546,26.1,18.1,32.2,0.0,0.0,54.5,10.4,33.5,1014.7,859.0
2018-07-27,405.858,24.2,16.6,31.1,0.0,0.0,66.9,10.4,42.8,1012.7,601.0
2018-07-28,350.912,23.3,16.8,31.2,1.9,0.0,211.9,11.5,58.7,1008.4,471.0
2018-07-29,378.008,22.9,15.4,29.8,0.0,0.0,156.2,10.1,27.7,1014.1,398.0
2018-07-30,458.149,26.8,17.4,33.3,0.0,0.0,146.9,8.6,33.1,1014.2,723.0
2018-07-31,376.118,28.0,17.9,36.5,0.0,0.0,233.2,8.3,37.4,1014.0,656.0
2018-01-08,367.771,-0.4,-1.1,0.2,0.0,0.0,60.8,17.3,37.8,1027.7,0.0
2018-02-08,384.295,-2.6,-4.5,-0.9,0.0,20.0,43.1,5.0,11.2,1019.8,205.0
2018-03-08,474.99,5.3,1.8,8.9,2.9,0.0,223.9,29.9,74.5,1001.8,345.0
2018-04-08,393.491,13.7,8.0,20.2,0.0,0.0,107.8,12.6,33.1,1008.7,730.0
2018-05-08,354.065,17.0,8.2,23.3,0.0,0.0,68.3,10.4,36.4,1012.6,835.0
2018-06-08,513.63,22.6,16.9,27.7,0.0,0.0,138.7,7.9,24.5,1011.6,637.0
2018-07-08,381.539,18.6,10.7,25.3,0.0,0.0,320.5,10.8,27.0,1020.6,539.0
2018-08-08,389.159,26.1,19.5,32.6,0.0,0.0,220.7,18.4,48.2,1010.5,596.0
2018-09-08,412.726,14.3,7.4,20.6,0.0,0.0,235.1,10.4,32.8,1019.8,662.0
2018-10-08,449.147,9.8,5.7,15.0,0.0,0.0,53.6,6.5,15.1,1021.8,313.0
2018-11-08,401.332,9.8,5.8,13.1,1.0,0.0,226.6,9.4,20.2,1020.1,44.0
2018-12-08,487.15,5.7,3.3,8.0,5.1,0.0,232.4,37.1,68.0,1003.1,40.0
2018-08-13,206.879,19.1,11.7,27.1,0.1,0.0,211.8,17.3,54.0,1008.3,340.0
2018-08-14,278.248,17.7,13.5,22.4,1.3,0.0,248.3,20.2,45.0,1012.4,289.0
2018-08-15,320.414,18.3,13.0,23.8,0.0,0.0,263.1,10.8,32.4,1018.6,310.0
2018-08-16,471.305,21.2,10.9,29.8,0.0,0.0,210.4,8.3,29.2,1015.6,785.0
2018-08-17,382.895,22.2,14.1,30.1,5.0,0.0,282.5,11.2,36.7,1014.3,557.0
2018-08-18,360.226,20.5,16.3,25.6,0.0,0.0,43.3,7.2,24.1,1020.0,313.0
2018-08-19,473.541,21.8,13.1,30.9,0.0,0.0,242.6,11.2,40.7,1018.8,768.0
2018-08-20,239.05,20.1,13.3,24.5,0.0,0.0,270.5,12.6,30.6,1017.9,111.0
2018-08-21,265.448,20.0,16.1,24.0,0.5,0.0,41.5,8.6,22.3,1019.9,157.0
2018-08-22,409.614,21.7,13.3,29.6,0.0,0.0,44.8,7.2,23.0,1016.7,554.0
2018-08-23,325.587,22.4,15.1,32.2,1.8,0.0,204.7,15.5,59.0,1010.8,483.0
2018-08-24,206.862,17.5,13.5,22.5,1.3,0.0,246.7,16.2,49.3,1009.8,139.0
2018-08-25,256.355,13.6,7.2,16.9,0.1,0.0,232.6,19.1,53.3,1010.8,255.0
2018-08-26,440.485,12.8,5.7,19.7,0.0,0.0,244.5,15.1,37.8,1015.9,591.0
2018-08-27,210.968,16.2,11.0,21.4,0.0,0.0,204.6,24.8,56.9,1013.0,178.0
2018-08-28,427.409,17.9,14.3,22.7,0.0,0.0,313.1,7.9,24.8,1018.5,524.0
2018-08-29,428.643,20.6,11.6,29.0,0.0,0.0,171.7,9.4,35.6,1013.0,705.0
2018-08-30,153.624,16.5,11.0,20.1,0.4,0.0,270.9,19.1,42.5,1016.3,102.0
2018-08-31,300.485,14.1,8.8,19.0,0.0,0.0,322.8,9.4,22.3,1021.2,214.0
2018-01-09,394.873,0.4,-0.9,2.3,0.0,0.0,41.8,13.0,30.6,1015.8,0.0
2018-02-09,38.111,-4.3,-11.1,-0.5,0.0,20.0,185.2,8.6,18.4,1017.1,115.0
2018-03-09,77.207,4.1,0.9,7.1,0.0,0.0,221.3,21.6,41.4,1007.4,315.0
2018-04-09,371.222,12.9,5.0,19.5,0.0,0.0,79.8,8.6,26.3,1005.1,439.0
2018-05-09,372.07,17.4,9.6,23.6,0.0,0.0,47.6,10.4,31.0,1007.6,632.0
2018-06-09,264.255,21.2,14.3,28.4,0.0,0.0,308.9,9.4,48.6,1010.6,505.0
2018-07-09,246.145,18.4,11.5,24.5,0.0,0.0,302.8,14.0,42.8,1019.1,656.0
2018-08-09,427.308,24.4,18.1,33.9,0.0,0.0,184.2,16.2,83.5,1011.9,547.0
2018-09-09,290.157,16.8,10.6,23.1,0.0,0.0,209.0,11.9,27.0,1020.8,239.0
2018-10-09,288.638,12.5,5.4,19.6,0.0,0.0,161.0,7.9,15.1,1022.3,411.0
2018-11-09,381.623,8.0,5.4,10.0,0.0,0.0,94.9,8.6,28.4,1016.1,63.0
2018-12-09,421.479,5.9,2.9,8.6,10.1,0.0,248.1,37.1,75.6,997.9,44.0
2018-09-13,52.614,14.1,12.7,15.2,0.0,0.0,44.4,8.6,23.8,1019.7,0.0
2018-09-14,172.203,14.1,10.9,18.6,1.3,0.0,31.4,6.8,15.8,1019.7,178.0
2018-09-15,333.959,14.3,8.8,20.6,0.0,0.0,262.1,13.0,34.2,1022.7,452.0
2018-09-16,398.031,15.2,7.0,23.1,0.0,0.0,184.1,7.9,23.0,1022.7,650.0
2018-09-17,352.153,17.4,7.2,25.8,0.0,0.0,189.5,9.7,19.4,1019.0,593.0
2018-09-18,395.572,20.8,10.6,29.4,0.0,0.0,201.2,16.6,42.8,1014.7,671.0
2018-09-19,373.364,22.0,14.4,28.5,0.0,0.0,218.4,16.6,43.2,1017.1,596.0
2018-09-20,345.16,21.7,16.0,28.5,0.0,0.0,208.8,16.6,46.1,1016.0,558.0
2018-09-21,156.203,18.3,10.6,26.7,3.7,0.0,210.2,28.4,79.2,1009.5,166.0
2018-09-22,245.284,12.2,9.7,16.1,0.0,0.0,244.1,25.9,51.8,1018.6,175.0
2018-09-23,61.645,9.8,6.6,12.3,34.2,0.0,174.4,15.8,53.3,1011.7,0.0
